LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2021-10-28 10:51:34,1900-01-00 00:00:00,,10:5A:F7:AE:82:2C,-52, ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:34,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:35,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:35,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:35,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:35,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:36,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:37,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-49,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:37,1900-01-00 00:00:00,,E0:98:06:D5:C9:04,-61,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:37,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:38,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:39,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-68,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:39,1900-01-00 00:00:00,,CA:5E:A4:DF:E5:4E,-61,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:39,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:39,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:39,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-63,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:39,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-63,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:39,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-64,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:39,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-63,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:39,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-63,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:39,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-63,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:39,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-64,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:39,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-63,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:39,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:39,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-49,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:39,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:39,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:40,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:40,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:40,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:41,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:43,1900-01-00 00:00:00,,40:5B:D8:54:3E:49,-48,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:43,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-69,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:43,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:43,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-65,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:43,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-61,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:43,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-61,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:43,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-61,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:43,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-73,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:43,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:43,1900-01-00 00:00:00,,40:5B:D8:54:3E:49,-51,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:43,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:43,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:44,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:44,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:44,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-67,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:44,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:44,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:45,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:45,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:46,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-50,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:46,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:46,1900-01-00 00:00:00,,E0:98:06:D5:C9:04,-61,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:46,1900-01-00 00:00:00,,E0:98:06:D5:C9:04,-61,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:46,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:48,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-50,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:48,1900-01-00 00:00:00,,E0:98:06:D5:C9:04,-61,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:48,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:48,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:48,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:49,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:49,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:49,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:49,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:50,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:51,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:51,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:52,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-53,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:52,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:53,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:53,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:53,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:53,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:54,1900-01-00 00:00:00,,40:5B:D8:54:3E:49,-55,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:54,1900-01-00 00:00:00,,40:5B:D8:54:3E:49,-53,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:54,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:54,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:54,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:55,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:55,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:56,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-54,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:56,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:56,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-53,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:56,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:56,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-58,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:56,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:56,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-58,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:56,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:56,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-58,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:56,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:56,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-58,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:56,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-55,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:56,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-54,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:56,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-57,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:56,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:56,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-58,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:56,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:56,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-55,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:57,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-57,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:57,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:57,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-57,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:57,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-58,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:57,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:57,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-61,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:57,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-61,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:57,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-61,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:57,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:58,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:58,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:58,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-52,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:51:59,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:59,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:59,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:51:59,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:00,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:00,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:00,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:00,1900-01-00 00:00:00,,06:69:22:91:BE:9D,-59,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:01,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:02,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:02,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:02,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:02,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:02,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-52,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:02,1900-01-00 00:00:00,,E0:98:06:D5:C9:04,-61,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:02,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:03,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:03,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:03,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:03,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:03,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:03,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-52,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:03,1900-01-00 00:00:00,,E0:98:06:D5:C9:04,-60,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:03,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:03,1900-01-00 00:00:00,,E0:98:06:D5:C9:04,-60,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:03,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-52,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:03,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:04,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:04,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:04,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:04,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:04,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:05,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:06,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:06,1900-01-00 00:00:00,,E0:98:06:D5:C9:04,-64,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:06,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:07,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:07,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:08,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:08,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:08,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-46,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:08,1900-01-00 00:00:00,,E0:98:06:D5:C9:04,-63,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:08,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-48,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:08,1900-01-00 00:00:00,,E0:98:06:D5:C9:04,-64,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:08,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:08,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:08,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:09,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:09,1900-01-00 00:00:00,,CA:5E:A4:DF:E5:4E,-69,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:09,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:09,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:09,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:09,1900-01-00 00:00:00,,40:5B:D8:54:3E:49,-48,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:09,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:09,1900-01-00 00:00:00,,B4:E6:2D:6A:90:00,-49,,0.000000,0.000000,0.000,0.000,Client
2021-10-28 10:52:10,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-10-28 10:52:11,1900-01-00 00:00:00,NETIASPOT-2.4GHz-AE8229,10:5A:F7:AE:82:2C,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
